event_date,run_date,ticker,session,run,hunter,key,claim,kind,evidence,finding,why_not_priced,expected_impact_pct,impact_low_pct,impact_high_pct,band_width_pct,sign,abs_impact_pct,share_of_impact,sole_finding,independence,source,source_domain,cluster,source_date,source_age_days,priced_in_pct,priced_in_basis,name_impact_sum,name_conviction,name_findings,above_floor,move_pct,sign_agreed,resolved
2026-09-03,2026-09-03,ZS,amc,backtest/runs/edge-corpus/2026-09-03,ZS,ZS#0,,,,"The whole print reduces to one number that the market has already assumed favourably: at the 2026-05-26 release management gave an early FY27 framework of roughly 16-17% ARR and revenue growth, down from about 25%, and the stock fell more than 31% - 'now September 3 arrives with that same 16%-17% growth framework still sitting in plain sight... management either firms that number up and gives investors a reason it was a floor, or confirms the slowdown just as the stock has recovered off the June lows', with the explicit invalidator being 'a reiteration of 16%-17% with no upward qualifier, or any further commentary on go-to-market disruption'.","The document itself names the asymmetry the market has ignored: 'Zscaler shares surged roughly 9.9% in the days following strong peer earnings... that move higher is exactly the problem: the stock has already shifted to price in a constructive outcome on the current quarter.' A reiteration of an existing framework is the modal corporate outcome, and it is the outcome the price is not positioned for. This is a paid options newsletter, not a wire, and none of the mainstream previews captured in the same sweep (Zacks, StockStory, tikr, Earnings Whispers) frames the print as a guide-floor binary.",-4.5,-18.0,9.0,27.0,-1,4.5,0.5625,0,A separate corpus item covering the same May print from a different publisher confirms the cause independently - 'Zscaler Earnings: Sales Shakeup And Weak Guidance Overshadow AI Narrative' - and another records Evercore expecting 'a meaningful shift in Zscaler's narrative going forward' on the day of the biggest decline ever: https://www.benzinga.com/ (captured as snapshots/20260902T154652Z.json item 23),https://wp.optionbeast.com/2026/08/29/one-number-will-own-zs-on-sept-3/,wp.optionbeast.com,wp.optionbeast.com,2026-08-29,5,80.0,adversary,-8.0,8.0,3,1,-4.5,1,1
2026-09-03,2026-09-03,ZS,amc,backtest/runs/edge-corpus/2026-09-03,ZS,ZS#1,,,,"The security complex has just demonstrated that good numbers get sold: 'Palo Alto Sinks 8% Despite 34% Revenue Growth, CrowdStrike Falls 3%, Fortinet Slips' - and Zscaler rallied 9.35% over the twenty sessions into its own print on the back of that same peer reporting season.","Each peer print is wire copy; the pattern is not aggregated, and Zscaler's own tape moved the opposite way to the lesson. When a sector sells 34% growth, the bar is not the quarter, it is the multiple - and Zscaler is the highest-multiple, slowest-guided name in the group. The corpus captures a 'Cybersecurity Valuation Multiples 2026' piece in the same sweep but I did not extract a number from it.",-2.5,-10.0,4.0,14.0,-1,2.5,0.3125,0,"Two documents in the capture record the same peer reaction set from different publishers - the headline item and the optionbeast piece - which is a genuine cross-check rather than a single source, though both reach me through the same sweep.",https://marketchameleon.com/Overview/ZS/Earnings/Earnings-Charts/,marketchameleon.com,marketchameleon.com,2026-09-02,1,82.0,adversary,-8.0,8.0,3,1,-4.5,1,1
2026-09-03,2026-09-03,ZS,amc,backtest/runs/edge-corpus/2026-09-03,ZS,ZS#2,,,,Zscaler systematically breaks its implied move and has broken it to the downside twice at this point in the calendar: options priced about 13% before 2026-05-26 and the stock fell more than 31%; they priced 10.6% before 2026-09-03 in 2024 and it fell 20.6%; across the last eight prints it has exceeded the implied move five times. The implied move for this print is again about 13%.,"This is primarily a magnitude finding and it is signed only mildly negative because the tail is two-sided - the same statistic shows upside breaks too. Its value is that it tells me the 13% implied and the 9.79% historical median both understate this name's event distribution, so a -6 point estimate is well inside rather than at the edge of what is plausible.",-1.0,-12.0,8.0,20.0,-1,1.0,0.125,0,none - same document as finding 1; collapse to one cluster with finding 1's residual.,https://wp.optionbeast.com/2026/08/29/one-number-will-own-zs-on-sept-3/,wp.optionbeast.com,wp.optionbeast.com,2026-08-29,5,85.0,adversary,-8.0,8.0,3,1,-4.5,1,1
2026-09-03,2026-09-03,CLGN,bmo,backtest/runs/edge-corpus/2026-09-03,CLGN,CLGN#0,,,,"On the evening of 2026-09-01, hours before this before-the-open print, CollPlant announced a 1-for-10 reverse share split to take effect at the Nasdaq open on 2026-09-04 - the session immediately AFTER the print - explicitly 'as part of the Company's strategic plan to regain compliance with the Nasdaq minimum bid price requirement for continued listing'.","Announced after the close on the eve of the release, into a corpus with zero news-search coverage (n_queries=0 in every sweep) and a Stocktwits stream that had already moved on to other tickers - only two of six captured messages that evening even mention it. Sandwiching a compliance reverse split between a pivot acquisition and a results print is a disclosure sequence no aggregator assembles, and a compliance-driven reverse split is a statement that the company does not expect the market to lift the price on its own. If it were priced, the stock would not have been bid 25% higher two sessions earlier on a pivot headline.",-3.5,-16.0,3.0,19.0,-1,3.5,0.4118,0,"A second, independent Stocktwits participant reads the same sequence the same way the same evening - 'merger and they hav to r/s and er tomorrow this all adds up to a big pile of shit salad' - docs/ee32750e276846aba37596bed7e3b23135338ee9.txt",https://www.prnewswire.com/news-releases/collplant-announces-reverse-share-split-302866688.html,prnewswire.com,AGGREGATOR,2026-09-01,2,82.0,adversary,-8.5,8.5,3,1,-0.58,1,1
2026-09-03,2026-09-03,CLGN,bmo,backtest/runs/edge-corpus/2026-09-03,CLGN,CLGN#1,,,,"Two sessions before the print, on 2026-08-31, CollPlant announced it was acquiring LightSolver and entering the photonic-computing and supercomputing markets - consideration paid in newly issued shares AND warrants - and the stock traded 182,733,300 shares against a float the corpus puts at 13.0-13.5m, halted up, ran roughly 35% intraday, and closed only 8.4% higher before giving it all back over the next two sessions.","The announcement is public, so the headline is priced; the unaggregated part is the shape of the flow. 182.7m shares against a 13m float is roughly fourteen turns of the entire float in one session with the close only 8.4% up and a full round-trip within two days - that is distribution into retail, not accumulation. Nothing in the corpus computes that ratio, and there is no sell-side coverage of this name at all. A regenerative-medicine issuer buying a photonic-computing company for paper, two days before releasing results, is the same reframing-before-bad-numbers pattern.",-3.5,-14.0,6.0,20.0,-1,3.5,0.4118,0,"filings.json shows the issuance machinery that makes the paper consideration credible as dilution rather than as strategy: F-1 (2026-03-30), F-1/A, 424B3 (2026-04-21 and 2026-07-17), F-3 (2026-01-09 and 2026-07-09), 424B5 (2026-02-06) and two Form Ds (2026-02-17, 2026-07-20) - https://www.sec.gov/Archives/edgar/data/1631487/000121390026095458/ea0303994-6k_collplant.htm",https://www.sec.gov/Archives/edgar/data/1631487/000121390026095458/ea0303994-6k_collplant.htm,sec.gov,sec.gov,2026-08-31,3,78.0,adversary,-8.5,8.5,3,1,-0.58,1,1
2026-09-03,2026-09-03,CLGN,bmo,backtest/runs/edge-corpus/2026-09-03,CLGN,CLGN#2,,,,"Three SCHEDULE 13D/A amendments were filed in twenty-five days - 2026-07-27, 2026-07-31 and 2026-08-21 - in a company whose float the corpus puts at 13.0-13.5m shares, immediately after a Form D private placement (2026-07-20) and a resale prospectus going effective (424B3, 2026-07-17).",13D/A bodies are not stored and nothing in the capture references them. Three amendments in under a month at a sub-$50m issuer means a >5% holder's position is moving materially while a resale shelf is live - a supply fact with no publisher.,-1.5,-8.0,2.0,10.0,-1,1.5,0.1765,0,none - this rests on the same EDGAR index as finding 2 and should be collapsed into that source cluster.,https://www.sec.gov/Archives/edgar/data/1631487/000121390026095458/ea0303994-6k_collplant.htm,sec.gov,sec.gov,2026-08-21,13,30.0,adversary,-8.5,8.5,3,1,-0.58,1,1
2026-09-03,2026-09-03,PATH,amc,backtest/runs/edge-corpus/2026-09-03,PATH,PATH#0,,,,"Insiders sold into the melt-up: Form 144 notices on 2026-08-13, 2026-08-14 and 2026-08-19 with Form 4s on 2026-08-14 and 2026-08-19 - three intents-to-sell inside seven days - during exactly the run that took the stock 30.1% higher over twenty sessions to within 5.5% of its 52-week high, and there is no offsetting purchase anywhere in the index.","Form 144s are not indexed by any consumer aggregator, and the retail stream captured on the morning of the print - dozens of messages - never mentions insider selling once; it discusses only the short interest and how far the stock goes after hours. If the market had priced insiders exiting into the rally, the run-in would not be +30% and the stream would not read 'SNOW 2.0 today AH'.",-1.75,-9.0,3.0,12.0,-1,1.75,0.5,0,"The 30.1% twenty-session run-up and the 66.2m-share average daily volume come from the baseline tape rather than from any captured document, which makes the positioning half of this finding independently verifiable - but no second corpus document points the same way, so treat the insider half as single-sourced.",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001734722&type=144,sec.gov,sec.gov,2026-08-19,15,30.0,adversary,-3.5,3.5,2,1,-16.63,1,1
2026-09-03,2026-09-03,PATH,amc,backtest/runs/edge-corpus/2026-09-03,PATH,PATH#1,,,,"The print is arriving with the bar reset upward on the day itself: Needham raised its price target to $22.00 on the morning of 2026-09-03, the Estimize crowd sits $0.03 above Wall Street on EPS and $8.48m above on revenue, and a corpus item states 'institutional desks are monitoring this print with high intent to see if their new Agentic AI layer can drive a massive ARR beat' - so the requirement is an ARR acceleration, not a beat.","This is mostly priced, and I include it signed negative for one reason: a target raise on the morning of the print and a crowd consensus above the sell-side are both symptoms of expectation stacking, and the same corpus records short interest at 26% - which means a merely good print gets sold by the longs before the shorts are forced to cover. It is the weaker half of my case, hence the wide band crossing zero.",-1.75,-8.0,6.0,14.0,-1,1.75,0.5,0,"The 26% short-interest figure comes from a different corpus participant on the same morning and cuts the other way, which is why I am not larger than -3 overall: docs/94ca8769ddaff2dce7685a3314d1bc4d7ac00ae3.txt entry dated 2026-09-03T13:30:55Z",https://www.gurufocus.com/news/9066048/path-maintained-by-needham-price-target-raised-to-2200,gurufocus.com,AGGREGATOR,2026-09-03,0,88.0,adversary,-3.5,3.5,2,1,-16.63,1,1
2026-09-03,2026-09-03,GCO,bmo,backtest/runs/edge-corpus/2026-09-03,GCO,GCO#0,,,,"This is the first results release under a CFO who started one month earlier: Jonathan Collins was announced on 2026-06-29 effective 2026-08-03 at a $550k base, his Form 3 was filed 2026-08-04, and three days later an 8-K with items 5.02/7.01/9.01 moved senior VP Parag Desai to part-time with retirement in October 2026 and a consulting role - a finance and senior-management turnover cluster inside the four weeks before the print.","A new CFO's first print is the standard moment for rebasing guidance and clearing inventory or impairment, and nothing in this capture connects Collins's 3 August start date to the 3 September release - the Stocktwits stream mentions the SVP transition once, with no engagement, and then goes silent for three weeks. There is no news-search coverage of this ticker at all (n_queries=0 in every admissible sweep), so no preview flags the handover.",-2.0,-9.0,3.0,12.0,-1,2.0,0.5714,0,"A SCHEDULE 13D/A was accepted on 2026-08-03, the same day the new CFO started, immediately after a contested annual meeting whose vote results were filed as an 8-K item 5.07 on 2026-07-22 - a >5% holder repositioning at exactly that moment: https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000018498&type=SC+13D",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000018498&type=8-K,sec.gov,sec.gov,2026-08-06,28,68.0,adversary,-0.5,0.5,2,0,2.74,0,1
2026-09-03,2026-09-03,GCO,bmo,backtest/runs/edge-corpus/2026-09-03,GCO,GCO#1,,,,"A proxy fight ran to a vote in July and the board won it: an activist publicly demanded the resignation of director Joanna Barsh over a misleading bio on 2026-07-01, the company recommended FOR all nine directors citing ISS support on 2026-07-07, DEFA14A supplements were filed 2026-07-09 and 2026-07-13, and the meeting results were filed as an 8-K item 5.07 on 2026-07-22 - after which the activist filed a 13D/A on 2026-08-03.","A resolved proxy contest at a $400m-cap retailer with a live 13D holder means the print is being read by a shareholder base that just voted on the strategy, and management has an incentive to demonstrate the plan working. Nothing in the capture reports the vote outcome or the 13D/A's content, and the stock fell 14.6% over the following twenty sessions with no news, which is not what a market pricing an activist-supported turnaround looks like.",1.5,-2.0,7.0,9.0,1,1.5,0.4286,0,"none of substance - this and finding 1 share the EDGAR index and the same Stocktwits body, so they are one source cluster with two residuals pointing opposite ways.",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000018498&type=DEFA14A,sec.gov,sec.gov,2026-07-22,43,76.0,adversary,-0.5,0.5,2,0,2.74,0,1
